FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Belgian Soccer/Beloften Pro League/Fixtures 01 September/Cercle Brugge (Y) v Zulte-Waregem (Y),1335,23375.36,24436.203400000002,24703.0088,01-09-2014 19:29:09,,
Belgian Soccer/Beloften Pro League/Fixtures 01 September/Genk (Y) v KSC Lokeren (Y),807,12746.52,12273.775,15046.9838,01-09-2014 19:19:04,,
Belgian Soccer/Beloften Pro League/Fixtures 01 September/Gent (Y) v Standard Liege (Y),1142,43155.56,46146.2628,27346.5286,01-09-2014 19:20:49,,
Belgian Soccer/Beloften Pro League/Fixtures 01 September/KV Kortrijk (Y) v Club Brugge (Y),617,10234.1,11058.1482,13615.321,01-09-2014 18:03:42,,
Belgian Soccer/Beloften Pro League/Fixtures 01 September/KV Oostende (Youth) v Waasland-Beveren (Y),623,16964.72,22011.8702,16878.8162,01-09-2014 19:14:08,,
Belgian Soccer/Beloften Pro League/Fixtures 01 September/KVC Westerlo (Youth) v KV Mechelen (Y),887,16574.579999999998,19617.5608,10158.0846,01-09-2014 20:10:12,,
Belgian Soccer/Beloften Pro League/Fixtures 01 September/Lierse (Y) v Charleroi (Y),1146,29136.8,27494.9992,27151.2034,01-09-2014 19:20:51,,
Belgian Soccer/Beloften Pro League/Fixtures 03 September/Anderlecht (Y) v Genk (Y),1678,31668.91,23707.5514,34259.9659,03-09-2014 19:21:48,,
Belgian Soccer/International Friendly/Fixtures 04 September/Belgium v Australia/Asian Handicap,194,17872.24,21431.6246,7451.2678,,,
Belgian Soccer/International Friendly/Fixtures 04 September/Belgium v Australia/Australia Total Goals,27,1077.46,0.0,2139.031,,,
Belgian Soccer/International Friendly/Fixtures 04 September/Belgium v Australia/Belgium Total Goals,20,1142.8799999999999,1940.2138,495.92560000000003,,,
Belgian Soccer/International Friendly/Fixtures 04 September/Belgium v Australia/Total Goals,53,14255.94,12885.2994,27581.5272,,,
Bolivian Soccer/Bolivian Liga Nacional A/Fixtures 01 September/Oriente Petrolero v Blooming,2273,34955.12,33544.2258,49487.3874,01-09-2014 01:00:01,,
Brazilian Soccer/Brazilian Cup/Fixtures 02 September/ABC v Vasco da Gama,16937,358272.79,346984.224,602865.8941,03-09-2014 00:23:38,,
Brazilian Soccer/Brazilian Cup/Fixtures 02 September/ABC v Vasco da Gama/Asian Handicap,12,2245.58,2463.1746,2431.3866000000003,,,
Brazilian Soccer/Brazilian Cup/Fixtures 02 September/ABC v Vasco da Gama/Total Goals,7,76.86,0.0,1090.5208,,,
Brazilian Soccer/Brazilian Cup/Fixtures 03 September/Atletico PR v America RN,2146,49523.74,56088.5532,109106.4206,04-09-2014 00:30:24,,
Brazilian Soccer/Brazilian Cup/Fixtures 03 September/Atletico PR v America RN/Asian Handicap,12,317.46,437.4068,118.7408,,,
Brazilian Soccer/Brazilian Cup/Fixtures 03 September/Atletico PR v America RN/Total Goals,8,761.9200000000001,0.0,2108.363,,,
Brazilian Soccer/Brazilian Cup/Fixtures 03 September/Santa Rita v Cruzeiro,14467,306581.49,339832.6034,337366.7228,04-09-2014 00:22:15,,
Brazilian Soccer/Brazilian Cup/Fixtures 03 September/Santa Rita v Cruzeiro/Asian Handicap,7,130.14,47.011199999999995,220.45840000000004,,,
Brazilian Soccer/Brazilian Cup/Fixtures 03 September/Santa Rita v Cruzeiro/Total Goals,15,645.02,30.958399999999997,1603.4381999999998,,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Ceara v Botafogo RJ,6844,140286.24,130235.9346,200906.218,04-09-2014 03:18:40,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Ceara v Botafogo RJ/Asian Handicap,16,889.14,0.0,1624.1673999999998,,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Ceara v Botafogo RJ/Total Goals,13,130.76,415.0074,0.0,,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Corinthians v Bragantino SP,6136,156518.19,143947.0852,278732.8166,04-09-2014 02:55:01,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Corinthians v Bragantino SP/Asian Handicap,30,639.32,1055.4836,121.74059999999999,,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Corinthians v Bragantino SP/Total Goals,7,429.42,33.6296,8123.2704,,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Flamengo v Coritiba,8079,210408.02,256852.628,252266.8964,04-09-2014 02:44:29,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Flamengo v Coritiba/Asian Handicap,19,535.06,113.8716,1793.2060000000001,,,
Brazilian Soccer/Brazilian Cup/Fixtures 04 September/Flamengo v Coritiba/Total Goals,4,73.62,87.4602,0.0,,,
Brazilian Soccer/Brazilian Cup/Fixtures 05 September/Atletico MG v Palmeiras,19723,579467.88,635849.9504,649942.7326,05-09-2014 00:52:20,,
Brazilian Soccer/Brazilian Cup/Fixtures 05 September/Atletico MG v Palmeiras/Asian Handicap,18,685.1,1258.296,136.72,,,
Brazilian Soccer/Brazilian Cup/Fixtures 05 September/Atletico MG v Palmeiras/Total Goals,7,38.6,25.898400000000002,502.28959999999995,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Atletico GO v Boa,13149,272303.11,239420.3662,535076.017,03-09-2014 00:23:02,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Atletico GO v Boa/Asian Handicap,27,540.58,452.7096,540.4184,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Atletico GO v Boa/Atletico GO Total Goals,8,160.5,0.0,346.64639999999997,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Atletico GO v Boa/Boa Total Goals,2,30.0,45.6,0.0,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Atletico GO v Boa/Total Goals,37,793.4,285.2726,14445.543399999999,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Parana v Sampaio Correa,13262,264061.91,272075.1697,465240.4364,03-09-2014 00:21:50,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Parana v Sampaio Correa/Asian Handicap,31,685.06,898.326,486.32859999999994,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 02 September/Parana v Sampaio Correa/Total Goals,35,735.54,0.0,11866.9808,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville,16366,442632.57,449006.6248,695469.7999,03-09-2014 01:17:05,,
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville/Asian Handicap,24,252.8,204.7072,322.64779999999996,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville/Joinville Total Goals,4,32.46,72.8496,0.0,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville/Total Goals,29,836.1,908.1673999999999,12208.5378,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta,21192,566496.9,571259.537,1019269.9278,06-09-2014 00:22:25,,
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta/Asian Handicap,28,965.92,541.8452,1414.4148,,,
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta/Icasa Total Goals,8,42.68000000000001,0.0,390.84520000000003,,,
