SPORTS_ID,FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY,LATITUDE,LONGITUDE,TEMPERATURE,RAIN
Cricket,Group C/England v India 2014/ODI Series/England v India/India Opening Partnership,31,2379.22,3034.6918,92.8112,,United Kingdom,Birmingham,52.4796992,-1.9026911,19.3,0
Cricket,Group C/England v India 2014/T20 Series/England v India (Only T20),68573,27668955.88,17074602.03,29446511.98,7/9/14 14:11,United Kingdom,Birmingham,52.4796992,-1.9026911,17.2,0
Cricket,Group C/England v India 2014/T20 Series/England v India/England 6 Over Total,376,9543.82,3218.82,16233.4968,,United Kingdom,Birmingham,52.4796992,-1.9026911,17.2,0
Cricket,Group C/England v India 2014/T20 Series/England v India/England Innings Runs,4244,561052.96,1001980.182,62589.666,,United Kingdom,Birmingham,52.4796992,-1.9026911,17.2,0
Cricket,Group C/England v India 2014/T20 Series/England v India/England Opening Partnership,7,150.62,200.4982,0.0,,United Kingdom,Birmingham,52.4796992,-1.9026911,17.2,0
Cricket,Group C/England v India 2014/T20 Series/England v India/India 6 Over Total,509,19731.62,35074.258,4607.3274,,United Kingdom,Birmingham,52.4796992,-1.9026911,17.2,0
Cricket,Group C/England v India 2014/T20 Series/England v India/India Opening Partnership,2,574.38,0.0,1435.95,,United Kingdom,Birmingham,52.4796992,-1.9026911,17.2,0
Cricket,Group C/English Domestic/County Championship 2014/Division One/Fixtures 31 August/Durham v Nottinghamshire,2703,55405.98,61032.2452,68219.6722,3/9/14 12:44,United Kingdom,Durham,54.7770139,-1.5756205,19.0,0
Cricket,Group C/English Domestic/County Championship 2014/Division One/Fixtures 31 August/Lancashire v Yorkshire,1587,31134.66,34963.576,35556.1424,3/9/14 14:44,United Kingdom,Lancashire,53.861171549999995,-2.547111540310474,18.8,0
Cricket,Group C/English Domestic/County Championship 2014/Division One/Fixtures 31 August/Middlesex v Warwickshire,349,5319.5,5844.6684,6691.5892,3/9/14 15:56,United Kingdom,Middlesex,51.5,-0.41667,21.3,0
Cricket,Group C/English Domestic/County Championship 2014/Division One/Fixtures 31 August/Somerset v Northamptonshire,623,7677.42,7228.366,11661.6334,3/9/14 16:20,United Kingdom,Somerset,51.083333,-3,21.6,0
Cricket,Group C/English Domestic/County Championship 2014/Division Two/Fixtures 31 August/Derbyshire v Worcestershire,1044,32983.74,23633.9872,36730.4254,3/9/14 16:38,United Kingdom,Derbyshire,53.166667,-1.583333,18.5,0
Cricket,Group C/English Domestic/County Championship 2014/Division Two/Fixtures 31 August/Hampshire v Leicestershire,555,9129.88,8190.576,10628.0178,3/9/14 14:26,United Kingdom,Hampshire,51.083333,-1.166667,21.5,0
Cricket,Group C/English Domestic/County Championship 2014/Division Two/Fixtures 31 August/Kent v Glamorgan,490,10716.3,11851.5582,7363.6786,3/9/14 15:57,United Kingdom,Hampshire,51.083333,-1.166667,21.9,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Durham v Nottinghamshire,14032,3793738.95,4143138.825,1485334.874,6/9/14 16:45,United Kingdom,Kent,51.2474823,0.7105077,19.6,1
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Durham v Nottinghamshire/Durham 10 Over Total,67,1109.34,1936.7264,157.4,,United Kingdom,Durham,54.7770139,-1.5756205,14.4,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Durham v Nottinghamshire/Durham Innings Runs,1617,140959.3,239882.3096,14334.67,,United Kingdom,Durham,54.7770139,-1.5756205,14.4,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Durham v Nottinghamshire/Nottinghamshire 10 Over Total,65,2200.74,243.9048,3705.9392,,United Kingdom,Durham,54.7770139,-1.5756205,14.4,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Warwickshire v Kent,13249,4240411.67,4937233.736,848583.0432,4/9/14 19:59,United Kingdom,Warwickshire,52.32130635,-1.5536905536661392,18.1,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Warwickshire v Kent/Kent 10 Over Total,105,8777.1,9125.2588,8041.41,,United Kingdom,Warwickshire,52.32130635,-1.5536905536661392,18.1,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Warwickshire v Kent/Kent Innings Runs,1621,114355.7,25986.4124,229538.0704,,United Kingdom,Warwickshire,52.32130635,-1.5536905536661392,18.1,0
Cricket,Group C/English Domestic/Royal London One Day Cup 2014/Warwickshire v Kent/Warwickshire 10 Over Total,128,3958.06,290.8666,8742.9986,,United Kingdom,Warwickshire,52.32130635,-1.5536905536661392,18.1,0
Cricket,Group C/Global Softech Sixes 2014/Fixtures 04 September/Cobras v Knights,16,66.24,93.6298,9.7112,4/9/14 8:49,South Africa,Centurion,-25.836389,28.180278,16.8,0
Cricket,Group C/Global Softech Sixes 2014/Fixtures 04 September/Cobras v Lions,34,223.06,225.3354,0.0,4/9/14 13:52,South Africa,Centurion,-25.836389,28.180278,23.6,0
Cricket,Group C/Global Softech Sixes 2014/Fixtures 04 September/Knights v Dolphins,34,224.26,226.5474,0.0,4/9/14 12:50,South Africa,Centurion,-25.836389,28.180278,23.4,0
Cricket,Group C/Global Softech Sixes 2014/Fixtures 04 September/Lions v Titans,74,1197.86,472.1996,1168.608,4/9/14 12:39,South Africa,Centurion,-25.836389,28.180278,23.4,0
Cricket,Group C/Global Softech Sixes 2014/Fixtures 04 September/Titans v Dolphins,36,246.82,249.5706,0.0,4/9/14 14:42,South Africa,Centurion,-25.836389,28.180278,23.3,0
Cricket,Group C/West Indies v Bangladesh 2014/Test Series/West Indies v Bangladesh (1st Test),7,34.8,4.32,92.908,7/9/14 22:31,Jamaica,Kingstown,17.9996146,-76.7427127,26.1,1
Cricket,Group C/West Indies v Bangladesh 2014/Test Series/West Indies v Bangladesh/Bangladesh 1st Inns Runs,524,9615.08,5196.0214,12879.8888,,Jamaica,Kingstown,17.9996146,-76.7427127,26.1,1
Cricket,Group C/West Indies v Bangladesh 2014/Test Series/West Indies v Bangladesh/West Indies 1st Inns Runs,1292,65115.58,66225.9132,29476.0202,,Jamaica,Kingstown,17.9996146,-76.7427127,26.1,1
Cricket,Group C/Zimbabwe Triangular Series 2014,112,12733.16,19879.7838,99763.0058,6/9/14 14:44,Zimbabwe,Harare,-17.831773,31.045686,20.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 02 September/Australia v South Africa,45836,23294318.81,23945614.94,12335238.24,2/9/14 14:48,Zimbabwe,Harare,-17.831773,31.045686,20.0,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 02 September/Australia v South Africa/Australia 10 Over Total,415,13269.6,9609.4218,15841.589,,Zimbabwe,Harare,-17.831773,31.045686,20.0,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 02 September/Australia v South Africa/Australia Innings Runs,5876,837282.48,1258295.718,986826.7984,,Zimbabwe,Harare,-17.831773,31.045686,20.0,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 02 September/Australia v South Africa/Australia Opening Partnership,16,314.02,351.2622,96.576,,Zimbabwe,Harare,-17.831773,31.045686,20.0,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 02 September/Australia v South Africa/South Africa 10 Over Total,245,7483.98,2199.9036,13669.3408,,Zimbabwe,Harare,-17.831773,31.045686,20.0,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 02 September/Australia v South Africa/South Africa Opening Partnership,6,186.28,0.0,283.0488,,Zimbabwe,Harare,-17.831773,31.045686,20.0,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 04 September/Zimbabwe v South Africa,22775,21467076.58,24113197.31,2212626.02,4/9/14 14:53,Zimbabwe,Harare,-17.831773,31.045686,18.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 04 September/Zimbabwe v South Africa/South Africa 10 Over Total,657,15604.42,2965.465,31672.924,,Zimbabwe,Harare,-17.831773,31.045686,18.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 04 September/Zimbabwe v South Africa/South Africa Innings Runs,5155,538032.46,166887.3528,1512502.827,,Zimbabwe,Harare,-17.831773,31.045686,18.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/Fixtures 04 September/Zimbabwe v South Africa/Zimbabwe 10 Over Total,1065,61399.84,84354.3406,30972.157,,Zimbabwe,Harare,-17.831773,31.045686,18.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/The Final/Australia v South Africa,32180,23158337.77,28139539.52,4372099.94,6/9/14 14:44,Zimbabwe,Harare,-17.831773,31.045686,20.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/The Final/Australia v South Africa/Australia 10 Over Total,616,32508.02,30982.1426,16362.3942,,Zimbabwe,Harare,-17.831773,31.045686,20.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/The Final/Australia v South Africa/Australia Innings Runs,6417,706658.38,499951.3802,1278808.812,,Zimbabwe,Harare,-17.831773,31.045686,20.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/The Final/Australia v South Africa/South Africa 10 Over Total,360,14286.26,17058.9912,9044.5888,,Zimbabwe,Harare,-17.831773,31.045686,20.9,0
Cricket,Group C/Zimbabwe Triangular Series 2014/The Final/Australia v South Africa/South Africa Opening Partnership,7,306.24,70.426,419.564,,Zimbabwe,Harare,-17.831773,31.045686,20.9,0
Baseball,MLB 2014/Games 01 September/ARI @ SD,240,6517.1,6442.825,6539.2218,1/9/14 23:20,USA,"San Diego, California",32.7174202,-117.1627728,24.7,0
Baseball,MLB 2014/Games 01 September/BOS @ TB,241,4689.08,3791.1308,5558.6152,1/9/14 20:46,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,32.4,0
Baseball,MLB 2014/Games 01 September/DET @ CLE,415,30344.7,40520.9854,20217.5316,1/9/14 23:45,USA,"Cleveland, Ohio",41.4996574,-81.6936772,27.5,0
Baseball,MLB 2014/Games 01 September/MIL @ CHC,247,4404.3,3490.5716,5118.3414,1/9/14 21:12,USA,"Chicago, Illinois",41.8755616,-87.6244212,27.0,0
Baseball,MLB 2014/Games 01 September/MIN @ BAL,362,7521.48,6174.5696,8763.8514,1/9/14 20:16,USA,"Baltimore, Maryland",39.2908816,-76.610759,30.0,1
Baseball,MLB 2014/Games 01 September/NYM @ MIA,244,4205.92,4695.615,3610.2582,1/9/14 20:47,USA,"Miami, Florida",25.7741728,-80.19362,30.7,1
Baseball,MLB 2014/Games 01 September/PHI @ ATL,236,6982.4,7563.2078,6331.4656,1/9/14 20:27,USA,"Cumberland, Georgia",41.9667656,-71.4328363,29.1,0
Baseball,MLB 2014/Games 01 September/PIT @ STL,229,9461.38,13644.99,4902.6754,1/9/14 21:25,USA,"St. Louis, Missouri",38.6280278,-90.1910154,28.1,0
Baseball,MLB 2014/Games 01 September/SEA @ OAK,400,27302.06,35013.7958,15574.5894,1/9/14 22:39,USA,"Oakland, California",37.8044557,-122.271356,27.7,0
Baseball,MLB 2014/Games 01 September/SF @ COL (Game 2),266,9482.5,8211.6234,9255.611,2/9/14 1:36,USA,"Denver, Colorado",39.7392364,-104.984862,21.7,0
Baseball,MLB 2014/Games 01 September/TEX @ KC,395,25974.62,33717.14,9920.2616,2/9/14 2:44,USA,"Kansas City, Missouri",39.100105,-94.5781416,22.8,1
Baseball,MLB 2014/Games 01 September/WSH @ LAD,673,33558.9,24413.853,40952.079,2/9/14 2:24,USA,"Los Angeles, California",34.0536909,-118.242766,28.8,0
Baseball,MLB 2014/Games 02 September/ARI @ SD,432,15209.8,16934.4814,13162.3262,3/9/14 4:43,USA,"San Diego, California",32.7174202,-117.1627728,20.1,0
Baseball,MLB 2014/Games 02 September/BOS @ NYY,520,17985.92,10692.7262,22926.5012,3/9/14 2:40,USA,"Bronx, New York",40.8993991,-73.8268873,27.5,0
Baseball,MLB 2014/Games 02 September/CIN @ BAL,530,19098.56,23078.8068,13703.5798,3/9/14 4:20,USA,"Baltimore, Maryland",39.2908816,-76.610759,25.4,0
Baseball,MLB 2014/Games 02 September/CWS @ MIN,142,2081.44,1094.3094,3000.6202,3/9/14 3:47,USA,"Minneapolis, Minnesota",44.9772995,-93.2654692,19.4,0
Baseball,MLB 2014/Games 02 September/DET @ CLE,295,9402.8,15524.5382,4127.5898,3/9/14 3:01,USA,"Cleveland, Ohio",41.4996574,-81.6936772,20.4,0
Baseball,MLB 2014/Games 02 September/LAA @ HOU,241,9618.36,5365.7864,13606.3924,3/9/14 3:29,USA,"Houston, Texas",29.7589382,-95.3676974,27.7,0
Baseball,MLB 2014/Games 02 September/MIL @ CHC,432,21801.7,10453.718,32556.3284,3/9/14 2:15,USA,"Chicago, Illinois",41.8755616,-87.6244212,24.1,0
Baseball,MLB 2014/Games 02 September/NYM @ MIA,305,9678.36,11292.5156,7937.1242,3/9/14 2:22,USA,"Miami, Florida",25.7741728,-80.19362,27.5,0
Baseball,MLB 2014/Games 02 September/PHI @ ATL,278,11785.92,5883.5468,16074.7656,3/9/14 2:11,USA,"Cumberland, Georgia",41.9667656,-71.4328363,24.4,0
Baseball,MLB 2014/Games 02 September/PIT @ STL,264,14814.58,11057.77,18488.2924,3/9/14 3:25,USA,"St. Louis, Missouri",38.6280278,-90.1910154,23.7,0
Baseball,MLB 2014/Games 02 September/SEA @ OAK,340,6182.38,4448.0802,7703.771,3/9/14 4:51,USA,"Oakland, California",37.8044557,-122.271356,16.2,0
Baseball,MLB 2014/Games 02 September/SF @ COL,228,6472.14,7264.0412,5919.3748,3/9/14 4:21,USA,"Denver, Colorado",39.7392364,-104.984862,21.2,0
Baseball,MLB 2014/Games 02 September/TEX @ KC,199,5024.5,4916.5896,5008.5882,3/9/14 3:13,USA,"Kansas City, Missouri",39.100105,-94.5781416,24.0,0
Baseball,MLB 2014/Games 02 September/TOR @ TB,236,7429.86,5495.3678,8532.8332,3/9/14 2:19,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,28.3,0
Baseball,MLB 2014/Games 02 September/WSH @ LAD,391,18964.92,21242.0228,13911.3628,3/9/14 4:53,USA,"Los Angeles, California",34.0536909,-118.242766,22.4,0
Baseball,MLB 2014/Games 03 September/ARI @ SD,649,17986.32,10162.9074,29225.9062,4/9/14 4:53,USA,"San Diego, California",32.7174202,-117.1627728,20.2,0
Baseball,MLB 2014/Games 03 September/BOS @ NYY,1397,17610.94,19254.0032,17768.725,4/9/14 2:27,USA,"Bronx, New York",40.8993991,-73.8268873,23.0,0
Baseball,MLB 2014/Games 03 September/CIN @ BAL,337,9928.4,9263.8228,10447.1888,4/9/14 1:48,USA,"Baltimore, Maryland",39.2908816,-76.610759,24.0,0
Baseball,MLB 2014/Games 03 September/CWS @ MIN,235,11707.2,12975.6692,10486.7974,4/9/14 3:45,USA,"Minneapolis, Minnesota",44.9772995,-93.2654692,19.4,0
Baseball,MLB 2014/Games 03 September/DET @ CLE,327,8381.34,6789.084,10976.4474,4/9/14 1:53,USA,"Cleveland, Ohio",41.4996574,-81.6936772,23.6,0
Baseball,MLB 2014/Games 03 September/LAA @ HOU,381,33972.4,20211.1966,44577.1378,4/9/14 2:57,USA,"Houston, Texas",29.7589382,-95.3676974,28.1,0
Baseball,MLB 2014/Games 03 September/MIL @ CHC,359,26933.78,10195.5094,42158.37,4/9/14 3:05,USA,"Chicago, Illinois",41.8755616,-87.6244212,23.8,0
Baseball,MLB 2014/Games 03 September/NYM @ MIA,267,8514.6,8497.1898,8732.6544,4/9/14 2:25,USA,"Miami, Florida",25.7741728,-80.19362,27.3,0
Baseball,MLB 2014/Games 03 September/PHI @ ATL,353,23074.36,32324.5088,7244.175,3/9/14 19:31,USA,"Cumberland, Georgia",41.9667656,-71.4328363,28.2,0
Baseball,MLB 2014/Games 03 September/PIT @ STL,394,14913.45,14931.0471,14546.7854,3/9/14 20:42,USA,"St. Louis, Missouri",38.6280278,-90.1910154,29.8,0
Baseball,MLB 2014/Games 03 September/SEA @ OAK,400,31070.88,25554.336,35088.766,3/9/14 22:01,USA,"Oakland, California",37.8044557,-122.271356,24.4,0
Baseball,MLB 2014/Games 03 September/SF @ COL,241,7887.2,7064.1792,7688.2518,3/9/14 22:09,USA,"Denver, Colorado",39.7392364,-104.984862,32.5,0
Baseball,MLB 2014/Games 03 September/TEX @ KC,294,11803.3,14157.3474,9627.0152,4/9/14 3:02,USA,"Kansas City, Missouri",39.100105,-94.5781416,28.2,0
Baseball,MLB 2014/Games 03 September/TOR @ TB,496,11212.88,10914.8466,11598.3638,4/9/14 2:55,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,28.4,0
Baseball,MLB 2014/Games 03 September/WSH @ LAD,224,4725.46,4250.3268,4571.6412,4/9/14 0:50,USA,"Los Angeles, California",34.0536909,-118.242766,29.1,0
Baseball,MLB 2014/Games 04 September/ARI @ SD,555,12258.64,13899.9198,11781.6712,5/9/14 4:10,USA,"San Diego, California",32.7174202,-117.1627728,20.6,0
Baseball,MLB 2014/Games 04 September/BOS @ NYY,535,18093.92,15252.7422,19520.6766,5/9/14 2:27,USA,"Bronx, New York",40.8993991,-73.8268873,23.9,0
Baseball,MLB 2014/Games 04 September/CIN @ BAL,627,26229.94,31590.1052,13001.5066,5/9/14 2:39,USA,"Baltimore, Maryland",39.2908816,-76.610759,24.4,0
Baseball,MLB 2014/Games 04 September/DET @ CLE,460,12489.84,16369.3914,7634.4428,5/9/14 3:53,USA,"Cleveland, Ohio",41.4996574,-81.6936772,23.8,0
Baseball,MLB 2014/Games 04 September/LAA @ MIN,429,22655.06,23718.3918,20159.3716,5/9/14 3:35,USA,"Minneapolis, Minnesota",44.9772995,-93.2654692,24.0,1
Baseball,MLB 2014/Games 04 September/SEA @ TEX,444,13228.96,11210.3692,15185.0892,5/9/14 3:55,USA,"Arlington, Texas",32.7355816,-97.1071186,31.2,0
Baseball,MLB 2014/Games 04 September/STL @ MIL,502,37540.4,16572.3584,57609.5598,5/9/14 3:53,USA,"Milwaukee, Wisconsin",43.0349931,-87.922497,23.8,0
Baseball,MLB 2014/Games 04 September/TOR @ TB,391,8030.66,8973.8058,7666.5934,5/9/14 2:06,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,27.5,0
Baseball,MLB 2014/Games 05 September/ARI @ LAD,284,11828.36,10545.3774,13791.2644,6/9/14 4:57,USA,"Los Angeles, California",34.0536909,-118.242766,24.4,0
Baseball,MLB 2014/Games 05 September/ATL @ MIA,140,4383.84,3982.608,5942.6628,6/9/14 2:01,USA,"Miami, Florida",25.7741728,-80.19362,26.4,0
Baseball,MLB 2014/Games 05 September/BAL @ TB,234,7873.8,10095.4556,5342.7648,6/9/14 2:21,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,27.9,0
Baseball,MLB 2014/Games 05 September/CWS @ CLE,194,3935.6,3321.855,4555.4348,6/9/14 2:22,USA,"Cleveland, Ohio",41.4996574,-81.6936772,26.3,0
Baseball,MLB 2014/Games 05 September/HOU @ OAK,245,8096.62,2533.0784,11167.852,6/9/14 5:19,USA,"Oakland, California",37.8044557,-122.271356,15.3,0
Baseball,MLB 2014/Games 05 September/KC @ NYY,264,11521.84,9896.4296,12740.685,6/9/14 1:43,USA,"Bronx, New York",40.8993991,-73.8268873,25.2,0
Baseball,MLB 2014/Games 05 September/LAA @ MIN,343,15928.82,15539.7974,13847.6482,6/9/14 4:46,USA,"Minneapolis, Minnesota",44.9772995,-93.2654692,14.4,0
Baseball,MLB 2014/Games 05 September/NYM @ CIN,196,10126.42,6064.635,13986.0768,6/9/14 1:19,USA,"Cincinnati, Ohio",39.1014537,-84.5124602,28.1,0
Baseball,MLB 2014/Games 05 September/PHI @ WSH,405,10323.38,7879.8404,11441.8712,6/9/14 3:45,USA,"Washington, D.C.",38.9021043,-77.0360964,24.0,0
Baseball,MLB 2014/Games 05 September/PIT @ CHC,428,12881.76,12108.1876,11141.5534,6/9/14 20:55,USA,"Chicago, Illinois",41.8755616,-87.6244212,21.1,0
Baseball,MLB 2014/Games 05 September/SD @ COL,179,4881.36,5783.0238,3470.9746,6/9/14 3:17,USA,"Denver, Colorado",39.7392364,-104.984862,16.2,1
Baseball,MLB 2014/Games 05 September/SEA @ TEX,263,6310.0,7729.2142,4093.5218,6/9/14 3:39,USA,"Arlington, Texas",32.7355816,-97.1071186,30.8,0
Baseball,MLB 2014/Games 05 September/SF @ DET,206,7062.9,4340.8318,8901.878,6/9/14 4:44,USA,"Detroit, Michigan",42.3315509,-83.0466403,23.0,1
Baseball,MLB 2014/Games 05 September/STL @ MIL,397,17155.46,22965.848,10407.7184,6/9/14 3:23,USA,"Milwaukee, Wisconsin",43.0349931,-87.922497,20.4,1
Baseball,MLB 2014/Games 05 September/TOR @ BOS,285,10381.96,8696.5036,12309.8248,6/9/14 3:09,USA,"Boston, Massachusetts",42.3554334,-71.060511,23.5,0
Baseball,MLB 2014/Games 06 September/ARI @ LAD,252,4998.66,4892.4662,5353.7058,7/9/14 4:17,USA,"Los Angeles, California",34.0536909,-118.242766,29.0,0
Baseball,MLB 2014/Games 06 September/ATL @ MIA,287,9053.82,6844.0634,11757.9962,7/9/14 2:41,USA,"Miami, Florida",25.7741728,-80.19362,27.5,0
Baseball,MLB 2014/Games 06 September/BAL @ TB,190,6803.32,3878.3272,9970.565,6/9/14 20:18,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,29.3,0
Baseball,MLB 2014/Games 06 September/CWS @ CLE,195,9549.74,8853.414,10461.7778,7/9/14 1:54,USA,"Cleveland, Ohio",41.4996574,-81.6936772,18.1,0
Baseball,MLB 2014/Games 06 September/HOU @ OAK,317,7465.66,6849.9716,8154.4984,6/9/14 22:54,USA,"Oakland, California",37.8044557,-122.271356,21.6,0
Baseball,MLB 2014/Games 06 September/KC @ NYY,286,8700.0,8499.7914,8438.01,6/9/14 23:01,USA,"Bronx, New York",40.8993991,-73.8268873,28.2,1
Baseball,MLB 2014/Games 06 September/LAA @ MIN,206,13701.12,19379.8866,7551.2846,7/9/14 2:33,USA,"Minneapolis, Minnesota",44.9772995,-93.2654692,18.8,0
Baseball,MLB 2014/Games 06 September/NYM @ CIN,142,2659.84,3111.8512,2037.4572,6/9/14 23:05,USA,"Cincinnati, Ohio",39.1014537,-84.5124602,23.0,0
Baseball,MLB 2014/Games 06 September/PHI @ WSH,333,10046.84,2424.6564,15355.4986,6/9/14 22:42,USA,"Washington, D.C.",38.9021043,-77.0360964,28.1,1
Baseball,MLB 2014/Games 06 September/PIT @ CHC,200,5883.68,5850.9606,5989.0672,7/9/14 1:08,USA,"Chicago, Illinois",41.8755616,-87.6244212,20.4,0
Baseball,MLB 2014/Games 06 September/SD @ COL,192,4339.38,4915.3052,3489.2386,7/9/14 5:08,USA,"Denver, Colorado",39.7392364,-104.984862,14.4,0
Baseball,MLB 2014/Games 06 September/SEA @ TEX,226,7045.88,10367.1718,3433.449,7/9/14 6:20,USA,"Arlington, Texas",32.7355816,-97.1071186,24.2,0
Baseball,MLB 2014/Games 06 September/SF @ DET,343,20642.36,17556.8126,22313.2748,6/9/14 20:17,USA,"Detroit, Michigan",42.3315509,-83.0466403,21.9,0
Baseball,MLB 2014/Games 06 September/STL @ MIL,316,7382.04,8737.0624,6005.3192,7/9/14 2:18,USA,"Milwaukee, Wisconsin",43.0349931,-87.922497,21.7,0
Baseball,MLB 2014/Games 06 September/TOR @ BOS,274,19645.33,12887.437,25896.1894,7/9/14 4:04,USA,"Boston, Massachusetts",42.3554334,-71.060511,22.9,0
Baseball,MLB 2014/Games 07 September/ARI @ LAD,220,8289.16,5313.1504,11597.858,7/9/14 23:25,USA,"Los Angeles, California",34.0536909,-118.242766,35.8,0
Baseball,MLB 2014/Games 07 September/ATL @ MIA,90,2318.24,1155.8726,3474.0238,7/9/14 20:13,USA,"Miami, Florida",25.7741728,-80.19362,29.5,1
Baseball,MLB 2014/Games 07 September/BAL @ TB,152,6370.22,8771.1242,3570.203,7/9/14 22:23,USA,"St. Petersburg, Florida",27.7700475,-82.6359078,28.5,0
